"Town","FIPS","Year","Gender","Race/Ethnicity","Age Cohort","Measure Type","Variable","Value","Region"
"Ledyard",901142600,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",190,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","10 to 14 years","Number","Population",1092,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",241,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","15 to 19 years","Number","Population",891,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",213,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","20 to 24 years","Number","Population",757,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",203,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","25 to 29 years","Number","Population",832,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",230,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","30 to 34 years","Number","Population",999,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",216,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","35 to 44 years","Number","Population",1950,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",296,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","45 to 54 years","Number","Population",2334,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",330,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","55 to 64 years","Number","Population",2428,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",318,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","65 to 74 years","Number","Population",1167,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",203,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","75 to 84 years","Number","Population",629,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",151,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","85 years and over","Number","Population",254,"Eastern Region"
"Ledyard",901142600,"2012-2016","Total","All","85 years and over","Number","Margins of Error",102,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","Total","Number","Population",2129,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","Total","Number","Margins of Error",122,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","0 to 4 years","Number","Population",109,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",55,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","5 to 9 years","Number","Population",82,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",52,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","10 to 14 years","Number","Population",118,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",51,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","15 to 19 years","Number","Population",219,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",88,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","20 to 24 years","Number","Population",148,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",68,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","25 to 29 years","Number","Population",68,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",42,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","30 to 34 years","Number","Population",90,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",50,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","35 to 44 years","Number","Population",321,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",83,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","45 to 54 years","Number","Population",332,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",83,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","55 to 64 years","Number","Population",291,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",90,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","65 to 74 years","Number","Population",167,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",59,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","75 to 84 years","Number","Population",130,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",61,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","85 years and over","Number","Population",54,"Eastern Region"
"Lisbon",901143230,"2012-2016","Female","All","85 years and over","Number","Margins of Error",30,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","Total","Number","Population",2194,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","Total","Number","Margins of Error",122,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","0 to 4 years","Number","Population",101,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",59,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","5 to 9 years","Number","Population",79,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",45,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","10 to 14 years","Number","Population",88,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",39,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","15 to 19 years","Number","Population",162,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",77,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","20 to 24 years","Number","Population",192,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",76,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","25 to 29 years","Number","Population",65,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",41,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","30 to 34 years","Number","Population",68,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",42,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","35 to 44 years","Number","Population",374,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",113,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","45 to 54 years","Number","Population",364,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",114,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","55 to 64 years","Number","Population",356,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",88,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","65 to 74 years","Number","Population",244,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",82,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","75 to 84 years","Number","Population",65,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",40,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","85 years and over","Number","Population",36,"Eastern Region"
"Lisbon",901143230,"2012-2016","Male","All","85 years and over","Number","Margins of Error",25,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","Total","Number","Population",4323,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","Total","Number","Margins of Error",28,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","0 to 4 years","Number","Population",210,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",81,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","5 to 9 years","Number","Population",161,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",69,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","10 to 14 years","Number","Population",206,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",64,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","15 to 19 years","Number","Population",381,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",117,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","20 to 24 years","Number","Population",340,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",102,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","25 to 29 years","Number","Population",133,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",59,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","30 to 34 years","Number","Population",158,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",65,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","35 to 44 years","Number","Population",695,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",140,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","45 to 54 years","Number","Population",696,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",141,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","55 to 64 years","Number","Population",647,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",126,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","65 to 74 years","Number","Population",411,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",101,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","75 to 84 years","Number","Population",195,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",73,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","85 years and over","Number","Population",90,"Eastern Region"
"Lisbon",901143230,"2012-2016","Total","All","85 years and over","Number","Margins of Error",39,"Eastern Region"
"Litchfield",900543370,"2012-2016","Female","All","Total","Number","Population",4327,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","Total","Number","Margins of Error",170,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","0 to 4 years","Number","Population",177,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",65,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","5 to 9 years","Number","Population",136,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",47,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","10 to 14 years","Number","Population",277,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",91,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","15 to 19 years","Number","Population",245,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",82,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","20 to 24 years","Number","Population",162,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",54,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","25 to 29 years","Number","Population",150,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",63,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","30 to 34 years","Number","Population",135,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",60,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","35 to 44 years","Number","Population",439,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",102,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","45 to 54 years","Number","Population",636,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",110,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","55 to 64 years","Number","Population",817,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",146,"Western Region"
"Litchfield",900543370,"2012-2016","Female","All","65 to 74 years","Number","Population",587,"Western Region"
